name,frame,card_type,sub_type,cardmarket,tcgplayer,word_count,adds,banishes,negates,field_wipe,searches,recovers,leave_field_trigger,send_trigger,OPT,release
Lycanthrope,ritual,Ritual Effect Monster,Beast-Warrior,0.10,0.21,36,False,False,False,False,False,False,False,False,False,2006-11-16
"Lyla, Lightsworn Sorceress",effect,Effect Monster,Spellcaster,0.22,0.27,61,False,False,False,False,False,False,False,True,True,2008-02-23
"Lyla, Twilightsworn Enchantress",effect,Effect Monster,Spellcaster,0.20,0.21,56,False,True,False,False,False,False,False,True,True,2017-04-15
Lyna the Light Charmer,effect,Flip Effect Monster,Spellcaster,0.46,1.11,18,False,False,False,False,False,False,False,False,False,2010-02-20
"Lyna the Light Charmer, Lustrous",link,Link Monster,Spellcaster,0.27,0.24,90,True,False,False,False,False,False,False,False,True,2021-01-16
Lyrilusc - Assembled Nightingale,xyz,XYZ Monster,Winged Beast,0.15,0.21,89,False,False,False,False,False,False,False,False,True,2017-01-14
Lyrilusc - Beryl Canary,effect,Effect Monster,Winged Beast,0.15,0.15,86,False,False,False,False,False,True,False,False,True,2021-05-22
Lyrilusc - Bird Call,spell,Spell Card,Normal,1.60,1.01,46,True,False,False,False,False,False,False,True,False,2021-05-22
Lyrilusc - Bird Sanctuary,spell,Spell Card,Continuous,0.19,0.21,56,False,False,False,False,False,False,False,False,True,2021-05-22
Lyrilusc - Bird Strike,spell,Spell Card,Normal,0.17,0.14,34,False,False,True,False,False,False,False,False,False,2021-06-12
Lyrilusc - Celestine Wagtail,effect,Effect Monster,Winged Beast,0.79,0.58,55,True,False,False,False,False,True,False,False,True,2021-05-22
Lyrilusc - Cobalt Sparrow,effect,Effect Monster,Winged Beast,0.09,0.13,64,True,False,False,False,False,False,False,False,True,2017-01-14
Lyrilusc - Ensemblue Robin,xyz,XYZ Monster,Winged Beast,2.12,1.90,76,True,False,False,False,False,True,False,True,False,2021-05-22
Lyrilusc - Independent Nightingale,fusion,Fusion Monster,Winged Beast,0.30,0.29,76,False,False,False,False,False,False,False,False,True,2017-01-14
Lyrilusc - Phantom Feathers,trap,Trap Card,Normal,0.07,0.08,72,False,True,False,False,False,True,False,False,True,2021-05-22
Lyrilusc - Promenade Thrush,xyz,XYZ Monster,Winged Beast,0.43,0.34,76,False,False,False,False,False,False,False,False,True,2021-05-22
Lyrilusc - Recital Starling,xyz,XYZ Monster,Winged Beast,0.14,0.14,72,True,False,False,False,False,False,False,False,True,2016-11-26
Lyrilusc - Sapphire Swallow,effect,Effect Monster,Winged Beast,0.07,0.12,80,False,False,False,False,False,False,False,False,True,2017-01-14
Lyrilusc - Turquoise Warbler,effect,Effect Monster,Winged Beast,0.07,0.11,49,False,False,False,False,False,False,False,False,True,2017-01-14
M-Warrior #1,normal,Normal Monster,Warrior,0.24,0.05,13,False,False,False,False,False,False,False,False,False,1999-03-27
M-Warrior #2,normal,Normal Monster,Warrior,0.36,0.08,14,False,False,False,False,False,False,False,False,False,1999-03-27
M-X-Saber Invoker,xyz,XYZ Monster,Warrior,1.49,1.20,38,False,False,False,False,False,False,False,False,True,2011-11-26
Ma'at,effect,Effect Monster,Fairy,0.18,0.28,92,True,False,False,False,False,False,False,True,True,2012-03-17
Mabarrel,normal,Normal Monster,Fiend,0.00,0.00,11,False,False,False,False,False,False,False,False,False,1999-05-25
Machina Air Raider,effect,Effect Monster,Machine,0.21,0.16,70,False,False,False,False,False,False,False,False,True,2020-02-22
Machina Armored Unit,spell,Spell Card,Continuous,0.10,0.18,41,False,False,False,False,False,True,False,True,True,2009-12-12
Machina Cannon,effect,Effect Monster,Machine,0.08,0.15,40,False,False,False,False,False,False,False,True,False,2011-03-12
Machina Citadel,effect,Effect Monster,Machine,0.53,0.73,83,False,False,False,False,False,True,False,False,True,2020-02-22
Machina Defender,effect,Flip Effect Monster,Machine,0.11,0.08,11,True,False,False,False,False,False,False,False,False,2005-12-17
Machina Defense Perimeter,spell,Spell Card,Continuous,0.25,0.22,75,True,False,False,False,False,True,False,False,True,2020-02-22
Machina Force,effect,Effect Monster,Machine,0.14,0.29,50,False,False,False,False,False,True,False,True,False,2005-12-17
Machina Fortress,effect,Effect Monster,Machine,0.22,0.78,66,False,False,False,False,False,False,False,True,False,2009-12-12
Machina Gearframe,effect,Union Effect Monster,Machine,0.33,3.41,63,True,False,False,False,False,False,False,False,True,2009-12-12
Machina Irradiator,effect,Effect Monster,Machine,0.20,0.19,63,False,False,False,False,False,True,False,False,True,2020-02-22
Machina Megaform,effect,Effect Monster,Machine,0.18,0.16,70,False,True,False,False,False,True,False,True,False,2014-07-19
Machina Metalcruncher,effect,Effect Monster,Machine,0.45,0.35,70,True,False,False,False,False,False,False,False,True,2020-02-21
Machina Overdrive,trap,Trap Card,Normal,1.13,1.25,74,False,True,False,False,False,True,False,False,False,2020-02-22
Machina Peacekeeper,effect,Union Effect Monster,Machine,0.10,0.21,67,True,False,False,False,False,False,False,True,True,2009-12-12
Machina Possesstorage,effect,Effect Monster,Machine,0.21,0.22,66,False,False,False,False,False,True,False,False,True,2020-02-22
Machina Redeployment,spell,Spell Card,Normal,1.10,0.65,58,True,False,False,False,False,False,False,False,False,2020-02-22
Machina Resavenger,effect,Effect Monster,Machine,0.11,0.07,69,True,False,False,False,False,True,False,True,True,2020-04-18
Machina Ruinforce,effect,Effect Monster,Machine,0.16,0.16,97,False,True,True,False,False,True,False,False,True,2021-07-17
Machina Sniper,effect,Effect Monster,Machine,0.07,0.11,8,False,False,False,False,False,False,False,False,False,2005-12-17
Machina Soldier,effect,Effect Monster,Machine,0.07,0.14,25,False,False,False,False,False,False,False,False,False,2005-12-17
Machina Unclaspare,effect,Effect Monster,Machine,0.06,0.05,66,True,False,False,False,False,False,False,True,True,2020-10-31
Machine Angel Absolute Ritual,spell,Spell Card,Ritual,0.08,0.19,49,False,False,False,False,False,False,False,False,False,2016-10-08
Machine Angel Ritual,spell,Spell Card,Ritual,0.08,0.12,65,False,True,False,False,False,True,False,False,False,2016-05-14
Machine Assembly Line,spell,Spell Card,Continuous,0.05,0.19,70,False,False,False,False,False,False,False,True,False,2009-11-14
Machine Attacker,normal,Normal Monster,Machine,0.00,0.00,14,False,False,False,False,False,False,False,False,False,1999-10-17
Machine Conversion Factory,spell,Spell Card,Equip,0.11,0.10,10,False,False,False,False,False,False,False,False,False,1999-03-27
Machine Duplication,spell,Spell Card,Normal,0.10,0.17,28,False,False,False,False,False,False,False,False,False,2004-08-05
Machine King,effect,Effect Monster,Machine,0.73,0.55,12,False,False,False,False,False,False,False,False,False,1999-10-17
Machine King - 3000 B.C.,trap,Trap Card,Continuous,0.04,0.12,68,False,False,False,False,False,False,False,False,True,2009-11-14
Machine King Prototype,effect,Effect Monster,Machine,0.14,0.15,17,False,False,False,False,False,False,False,False,False,2005-11-17
Machine Lord Ur,effect,Effect Monster,Machine,3.79,0.19,24,False,False,False,False,False,False,False,False,False,2008-03-20
Macro Cosmos,trap,Trap Card,Continuous,0.25,0.38,36,False,True,False,False,False,False,False,True,False,2006-02-16
Mad Archfiend,effect,Effect Monster,Fiend,0.10,0.27,31,False,False,False,False,False,False,False,False,False,2008-07-19
Mad Dog of Darkness,normal,Normal Monster,Beast,0.06,0.09,21,False,False,False,False,False,False,False,False,False,2003-07-17
Mad Hacker,effect,Effect Monster,Cyberse,0.03,0.04,89,False,True,False,False,False,False,False,False,True,2021-10-16
Mad Lobster,normal,Normal Monster,Aqua,0.10,0.16,14,False,False,False,False,False,False,False,False,False,2005-05-26
Mad Mauler,effect,Tuner Monster,Zombie,0.03,0.16,79,False,False,False,False,False,True,False,False,True,2022-01-15
Mad Reloader,effect,Effect Monster,Fiend,0.05,0.10,28,False,False,False,False,False,False,False,True,False,2007-09-27
Mad Sword Beast,effect,Effect Monster,Dinosaur,0.09,0.10,12,False,False,False,False,False,False,False,False,False,2000-12-14
Madjinn Gunn,normal,Normal Monster,Fiend,0.00,0.00,6,False,False,False,False,False,False,False,False,False,1999-03-06
Madolche Anjelly,effect,Effect Monster,Fairy,1.89,4.27,76,False,False,False,False,False,False,False,True,True,2014-02-15
Madolche Baaple,effect,Effect Monster,Beast,0.09,0.16,88,False,False,False,False,False,False,False,True,True,2012-04-14
Madolche Butlerusk,effect,Effect Monster,Spellcaster,0.16,0.40,65,True,False,False,False,False,False,False,True,False,2012-04-14
Madolche Chateau,spell,Spell Card,Field,0.13,0.13,53,True,False,False,False,False,False,False,False,False,2012-04-14
Madolche Chickolates,effect,Effect Monster,Beast,0.11,0.15,94,False,False,True,False,False,False,False,True,True,2013-03-16
Madolche Chouxvalier,effect,Effect Monster,Warrior,0.50,0.58,41,False,False,False,False,False,False,False,True,False,2012-04-14
Madolche Cruffssant,effect,Effect Monster,Beast,0.16,0.30,64,False,False,False,False,False,False,False,True,True,2012-07-21
Madolche Fresh Sistart,link,Link Monster,Fairy,0.02,0.17,57,False,False,False,False,False,True,False,False,False,2017-11-25
Madolche Hootcake,effect,Effect Monster,Beast,0.42,0.60,67,False,True,False,False,False,False,False,True,True,2013-02-16
Madolche Lesson,trap,Trap Card,Normal,0.15,0.25,41,False,False,False,False,False,False,False,False,False,2012-04-14
Madolche Magileine,effect,Effect Monster,Spellcaster,0.81,3.10,43,True,False,False,False,False,True,False,True,False,2012-04-14
Madolche Marmalmaide,effect,Effect Monster,Spellcaster,0.11,0.28,52,True,False,False,False,False,False,False,True,False,2012-07-21
Madolche Messengelato,effect,Effect Monster,Warrior,0.65,0.87,64,True,False,False,False,False,False,False,True,False,2012-07-21
Madolche Mewfeuille,effect,Effect Monster,Beast,0.31,0.51,45,False,False,False,False,False,False,False,True,False,2012-04-14
Madolche Nights,trap,Trap Card,Counter,0.12,0.16,34,False,False,True,False,False,False,False,False,False,2013-02-16
Madolche Petingcessoeur,effect,Effect Monster,Fairy,0.09,0.21,102,False,False,False,False,False,True,False,True,True,2018-10-13
Madolche Promenade,trap,Trap Card,Normal,1.61,0.87,85,False,True,True,False,False,True,False,False,False,2020-01-11
Madolche Puddingcess,effect,Effect Monster,Fairy,0.15,0.27,64,False,False,False,False,False,False,False,True,False,2012-04-14
Madolche Puddingcess Chocolat-a-la-Mode,xyz,XYZ Monster,Fairy,1.16,1.70,99,False,False,False,False,False,True,False,False,True,2015-02-14
Madolche Queen Tiaramisu,xyz,XYZ Monster,Fairy,0.03,0.24,52,False,False,False,False,False,False,False,False,True,2012-07-21
Madolche Salon,spell,Spell Card,Continuous,12.47,15.91,74,True,False,False,False,False,True,False,False,True,2020-01-11
Madolche Tea Break,trap,Trap Card,Counter,0.67,0.42,42,False,False,True,False,False,False,False,False,False,2012-04-14
Madolche Teacher Glassouffle,xyz,XYZ Monster,Fairy,0.11,0.19,83,False,False,False,False,False,True,False,True,True,2019-01-12
Madolche Ticket,spell,Spell Card,Continuous,0.06,0.61,74,True,False,False,False,False,False,False,False,True,2012-07-21
Madolche Waltz,trap,Trap Card,Continuous,0.22,0.26,20,False,False,False,False,False,False,False,False,False,2012-04-14
Madolchepalooza,trap,Trap Card,Normal,3.12,3.36,20,False,False,False,False,False,False,False,False,False,2012-07-21
Maestroke the Symphony Djinn,xyz,XYZ Monster,Fiend,0.10,0.29,52,False,False,False,False,False,False,False,False,True,2012-03-17
Mage Power,spell,Spell Card,Equip,0.13,0.21,14,False,False,False,False,False,False,False,False,False,2001-04-19
"Magellanica, the Deep Sea City",spell,Spell Card,Field,0.13,0.10,94,False,True,False,False,False,False,True,False,True,2020-04-18
Magi Magi ☆ Magician Gal,xyz,XYZ Monster,Spellcaster,0.00,0.00,60,False,True,False,False,False,False,False,False,True,2011-12-12
Magic Cylinder,trap,Trap Card,Normal,0.08,0.29,27,False,False,True,False,False,False,False,False,False,2001-01-18
Magic Deflector,trap,Trap Card,Normal,0.99,1.05,19,False,False,True,False,False,False,False,False,False,2012-07-21
Magic Drain,trap,Trap Card,Counter,0.10,0.10,32,False,False,True,False,False,False,False,False,False,2000-12-14
Magic Formula,spell,Spell Card,Equip,0.08,0.19,27,False,False,False,False,False,False,False,True,False,2003-04-08
Magic Gate of Miracles,spell,Spell Card,Normal,0.21,0.36,34,False,False,False,False,False,False,False,False,False,2019-02-09
Magic Hand,effect,Effect Monster,Spellcaster,0.12,0.12,54,True,False,False,False,False,False,False,True,False,2014-05-17
Magic Hole Golem,effect,Effect Monster,Rock,0.04,0.21,41,False,False,False,False,False,False,False,False,True,2009-11-14
Magic Jammer,trap,Trap Card,Counter,0.07,0.27,18,False,False,True,False,False,False,False,False,False,1999-11-18
Magic Planter,spell,Spell Card,Normal,0.10,0.12,13,False,False,False,False,False,False,False,True,False,2009-02-14
Magic Reflector,spell,Spell Card,Normal,0.15,0.25,22,False,False,False,False,False,False,False,False,False,2001-11-29
Magic Triangle of the Ice Barrier,spell,Spell Card,Normal,0.15,0.10,32,False,False,False,False,False,False,False,False,False,2010-02-20
Magical Abductor,effect_pendulum,Pendulum Effect Monster,Spellcaster,0.14,0.24,99,True,False,False,False,False,False,False,False,True,2015-04-25
Magical Android,synchro,Synchro Monster,Psychic,9.60,17.23,24,False,False,False,False,False,False,False,False,False,2008-04-19
Magical Arm Shield,trap,Trap Card,Normal,0.05,0.17,48,False,False,False,False,False,False,False,False,False,2000-12-07
Magical Blast,spell,Spell Card,Normal,0.05,0.20,45,True,False,False,False,False,True,False,False,False,2005-09-22
Magical Broker,effect,Effect Monster,Spellcaster,0.03,0.05,49,False,False,False,False,False,False,False,True,True,2020-08-08
Magical Cavalry of Cxulub,effect_pendulum,Pendulum Effect Monster,Dinosaur,0.10,0.12,11,False,False,False,False,False,False,False,False,False,2016-09-10
Magical Citadel of Endymion,spell,Spell Card,Field,0.11,0.29,81,False,False,False,False,False,False,False,False,True,2008-12-13
Magical Contract Door,spell,Spell Card,Normal,0.07,0.17,26,True,False,False,False,False,False,False,False,False,2016-04-23
Magical Cylinders,trap,Trap Card,Normal,0.15,0.07,53,False,True,False,False,False,True,False,False,True,2021-07-17
Magical Dimension,spell,Spell Card,Quick-Play,0.07,0.17,32,False,False,False,False,False,False,False,False,False,2003-05-22
Magical Exemplar,effect,Effect Monster,Spellcaster,0.04,0.16,54,False,False,False,False,False,False,False,False,True,2009-09-19
Magical Explosion,trap,Trap Card,Normal,0.71,0.37,23,False,False,False,False,False,False,False,False,False,2005-05-26
Magical Ghost,normal,Normal Monster,Zombie,0.17,0.15,14,False,False,False,False,False,False,False,False,False,1999-09-23
Magical Hats,trap,Trap Card,Normal,0.09,0.13,74,False,False,False,False,False,False,False,False,False,2000-09-28
Magical Hound,effect,Tuner Monster,Machine,0.06,0.14,43,False,False,False,False,False,False,False,False,False,2020-01-11
Magical King Moonstar,effect,Effect Monster,Fiend,0.15,0.14,76,False,False,False,False,False,False,False,False,False,2016-03-19
Magical Labyrinth,spell,Spell Card,Equip,0.81,0.08,18,False,False,False,False,False,False,False,False,False,2000-07-13
Magical Mallet,spell,Spell Card,Normal,1.09,0.83,18,False,False,False,False,False,False,False,False,False,2005-10-20
Magical Marionette,effect,Effect Monster,Spellcaster,0.08,0.17,49,False,False,False,False,False,False,False,False,False,2002-09-19
Magical Meltdown,spell,Spell Card,Field,1.06,0.76,63,True,False,True,False,False,False,False,False,False,2016-11-12
Magical Merchant,effect,Flip Effect Monster,Insect,0.26,0.54,29,True,False,False,False,False,False,False,True,False,2002-09-19
Magical Mid-Breaker Field,spell,Spell Card,Field,0.17,0.31,48,False,False,False,False,False,False,False,False,False,2016-04-09
Magical Musket - Crooked Crown,trap,Trap Card,Continuous,0.21,0.18,75,False,False,False,False,False,False,True,False,True,2019-01-12
Magical Musket - Cross-Domination,spell,Spell Card,Quick-Play,3.85,4.15,42,False,False,True,False,False,False,False,False,False,2017-08-11
Magical Musket - Dancing Needle,trap,Trap Card,Normal,0.84,1.26,29,False,True,False,False,False,False,False,False,False,2017-08-11
Magical Musket - Desperado,trap,Trap Card,Normal,0.45,1.00,27,False,False,False,False,False,False,False,False,False,2017-08-11
Magical Musket - Fiendish Deal,trap,Trap Card,Continuous,0.33,0.24,60,True,False,False,False,False,True,False,True,False,2017-08-11
Magical Musket - Last Stand,trap,Trap Card,Counter,2.33,2.87,36,False,False,True,False,False,False,False,False,False,2017-08-11
